Trade,UpdateTime,UpdatedDay,UpdatedTime,TradeTime,TradedDay,TradedTime,Desk,CapturedBy,TradeStatus,TraderId,Instrument,Reason,Nominal,FloatRef,LastResetDate,LastResetRate,Theta,Loss,Unexplained,EventTypeCategoryLevel1,BusinessLineLevel1,LossIndicator,exposure
11564947,24/07/2013 14:01,24,0.582647536,07/08/2009 12:24,7,0.483202932,Prime Services,PROD CONTROLLER,BO-BO Confirmed,AMBA,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1447.067245
16037022,24/07/2013 18:19,24,0.736496659,23/10/2010 03:09,23,0.131186641,Commodities,TECHSUPPORT,BO-BO Confirmed,ATS,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1005.632199
19618145,25/07/2013 00:17,25,0.011892178,22/11/2011 07:25,22,0.308737823,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,1,610.7025694
19620209,25/07/2013 01:18,25,0.054476951,14/11/2011 06:19,14,0.26289124,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,221978.8871,0,EL1,BL2,1,618.7909838
4226045,25/07/2013 02:17,25,0.095481299,01/06/2007 05:21,1,0.193889429,Rates,TECHSUPPORT,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2245.872431
20180351,25/07/2013 07:14,25,0.301503283,14/01/2012 06:10,14,0.242762713,MM,UNAUTHORISED,BO Confirmed,MNGDIRECTOR,Bond,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,558.0442708
3005731,25/07/2013 07:16,25,0.280306459,08/02/2007 01:10,8,0.048901846,MM,TECHSUPPORT,BO Confirmed,ANALYST,FRN,Calendar Related,0,0,0,0,0,257955.5401,0,EL6,BL3,1,2359.254132
1878974,25/07/2013 10:15,25,0.427367439,09/07/2006 13:29,9,0.561594368,Prime Services,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,257434.1163,0,EL6,BL6,1,2572.865359
21598747,25/07/2013 11:06,25,0.454269916,01/05/2012 06:20,1,0.236309115,SND,MIDOFFICE,BO-BO Confirmed,ANALYST,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL6,BL3,1,450.1985185
20269661,25/07/2013 11:27,25,0.477366605,25/01/2012 13:05,25,0.538006579,Africa,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,546.932037
3091444,25/07/2013 12:25,25,0.517256057,20/01/2007 07:17,20,0.303682402,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,TotalReturnSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL4,1,2378.213785
12616597,25/07/2013 14:21,25,0.597922347,15/12/2009 03:16,15,0.114100068,MM,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1318.461597
26188873,25/07/2013 15:10,25,0.617860976,24/07/2013 02:14,24,0.093399064,Africa,PROD CONTROLLER,BO-BO Confirmed,ANALYST,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1.538738426
3354186,25/07/2013 18:02,25,0.751532395,19/02/2007 11:13,19,0.4489945,Management/Other,PROD CONTROLLER,BO Confirmed,ASSOCIATE,CurrSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL2,1,2348.283854
21876332,26/07/2013 04:07,26,0.16172773,26/06/2012 07:02,26,0.292894796,SND,PROD CONTROLLER,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL3,1,394.8783912
18598398,26/07/2013 04:22,26,0.151190356,26/07/2011 19:06,26,0.787213563,MM,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL3,1,730.3860185
26153560,26/07/2013 05:23,26,0.19247729,21/07/2013 19:28,21,0.772290515,Derivatives,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,263794.2596,0,EL1,BL4,1,4.413240741
16343641,26/07/2013 07:03,26,0.293731547,07/12/2010 09:14,7,0.384743339,Management/Other,PROD ACCOUNTANT,BO-BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,961.9090278
24069168,26/07/2013 10:20,26,0.402571615,22/02/2013 01:15,22,0.031592982,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,254349.0306,0,EL1,BL6,1,154.3783333
10037110,26/07/2013 12:28,26,0.519654305,26/02/2009 04:01,26,0.167368472,Africa,MIDOFFICE,BO Confirmed,ANALYST,Swap,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL2,1,1611.35228
25515514,26/07/2013 13:16,26,0.530314045,02/07/2013 13:07,2,0.536904049,MM,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,24.00638889
774127,29/07/2013 02:10,29,0.090566074,04/03/2006 01:30,4,0.021068501,Management/Other,PROD CONTROLLER,BO Confirmed,DIRECTOR,Swap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL2,1,2704.027836
7744221,29/07/2013 03:05,29,0.121398778,24/05/2008 19:07,24,0.786863345,Derivatives,PROD CONTROLLER,BO-BO Confirmed,ATS,IndexLinkedSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1891.332014
14821112,29/07/2013 04:22,29,0.151507878,27/05/2010 16:00,27,0.667003111,Equity,TECHSUPPORT,BO Confirmed,AMBA,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,1158.515058
12913888,29/07/2013 06:07,29,0.254515488,10/01/2010 18:09,10,0.744050342,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,1295.498657
10173911,29/07/2013 07:02,29,0.292743373,03/03/2009 15:16,3,0.614093831,Equity,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,CurrSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1608.657049
15381101,29/07/2013 11:21,29,0.473087322,28/07/2010 08:03,28,0.335413332,Rates,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,Swap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1097.137674
26111554,29/07/2013 12:21,29,0.514903225,29/07/2013 12:21,29,0.514903225,Africa,UNAUTHORISED,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,0
2450824,29/07/2013 13:12,29,0.533296281,11/11/2006 15:25,11,0.642363103,Africa,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,2451.907674
24669903,29/07/2013 16:29,29,0.646811214,25/04/2013 16:20,25,0.652509939,Derivatives,TECHSUPPORT,BO-BO Confirmed,ANALYST,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,271109.0378,0,EL6,BL4,1,95.00626157
3437105,29/07/2013 18:18,29,0.737238497,16/03/2007 17:29,16,0.728697799,SND,TECHSUPPORT,BO Confirmed,ANALYST,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL3,1,2327.034074
5743193,29/07/2013 19:07,29,0.786965945,06/10/2007 09:30,6,0.395575883,Prime Services,PROD CONTROLLER,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL6,1,2123.400602
1586704,30/07/2013 01:16,30,0.030324333,19/05/2006 13:13,19,0.532976501,MM,TECHSUPPORT,BO Confirmed,ANALYST,Curr,Commodities Early Delivery,0,0,0,0,0,240035.5405,0,EL6,BL3,1,2628.501979
14565888,30/07/2013 04:02,30,0.165040325,06/05/2010 18:13,6,0.741146325,Management/Other,PROD CONTROLLER,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,1180.409097
5222829,30/07/2013 04:20,30,0.180452211,30/07/2007 04:06,30,0.162782588,Rates,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2192.009549
22168850,30/07/2013 05:23,30,0.19265207,26/07/2012 11:15,26,0.448225281,Equity,MIDOFFICE,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,243517.9312,0,EL6,BL2,1,368.7555324
22995934,30/07/2013 06:12,30,0.241901299,17/10/2012 05:27,17,0.189420458,Bonds/Repos,UNAUTHORISED,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,286.0313194
24055169,30/07/2013 08:28,30,0.313853321,21/02/2013 19:16,21,0.780717322,MM,UNAUTHORISED,BO Confirmed,VICE PRINCIPAL,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,158.5498727
25660864,30/07/2013 12:16,30,0.511130668,06/07/2013 14:27,6,0.602287485,SND,TECHSUPPORT,BO-BO Confirmed,AMBA,Bond,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,23.90884259
19145692,30/07/2013 12:21,30,0.514896515,17/09/2011 12:13,17,0.491027986,MM,TECHSUPPORT,BO Confirmed,AMBA,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,1,682.0058102
4604592,30/07/2013 12:30,30,0.520678558,01/07/2007 15:25,1,0.642452904,SND,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2220.87853
5797810,30/07/2013 17:17,30,0.719879279,14/10/2007 05:07,14,0.203164195,SND,TECHSUPPORT,BO Confirmed,ANALYST,FRN,Calendar Related,0,0,0,0,0,252022.4398,0,EL6,BL3,1,2116.506887
4411062,30/07/2013 18:05,30,0.746648103,13/06/2007 17:24,13,0.691901221,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL5,1,2239.028356
10062677,30/07/2013 18:15,30,0.760325936,26/02/2009 06:12,26,0.241377619,Equity,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,1615.501887
5557742,31/07/2013 04:09,31,0.172657386,13/09/2007 15:09,13,0.630909636,Management/Other,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Swap,Calendar Related,0,0,0,0,0,268646.8465,0,EL7,BL9,1,2147.541586
5830170,31/07/2013 08:07,31,0.337956167,19/12/2007 07:29,19,0.271235646,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,CreditDefaultSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2051.026343
22658128,31/07/2013 08:22,31,0.348898532,13/10/2012 12:21,13,0.514522706,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL6,1,290.8342593
17268755,31/07/2013 08:29,31,0.313292905,19/03/2011 01:12,19,0.033273983,Management/Other,MIDOFFICE,BO Confirmed,ASSOCIATE,Call Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL6,1,865.3035185
12732996,31/07/2013 09:11,31,0.38231226,17/11/2009 10:03,17,0.418828459,Bonds/Repos,MIDOFFICE,BO Confirmed,DIRECTOR,Other,Payments Related,0,0,0,0,0,257816.7728,0,EL4,BL2,1,1351.964132
25969807,31/07/2013 10:25,31,0.433691334,19/07/2013 01:28,19,0.061144621,Derivatives,PROD ACCOUNTANT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,12.37321759
2157025,31/07/2013 15:08,31,0.630655212,15/08/2006 09:01,15,0.375967151,SND,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2542.254688
18636710,01/08/2013 00:11,1,0.007760979,10/07/2011 03:17,10,0.136696946,MM,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL4,1,752.8708565
18397316,01/08/2013 02:28,1,0.064181209,16/06/2011 17:02,16,0.707260687,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,259713.703,0,EL1,BL4,1,776.3930324
4034585,01/08/2013 09:09,1,0.381575779,12/04/2007 19:16,12,0.780293131,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,2302.57853
5829410,01/08/2013 15:04,1,0.627649668,21/10/2007 11:23,21,0.442438098,Bonds/Repos,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,Repo/Reverse,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2111.153519
12199415,01/08/2013 15:12,1,0.61696531,06/11/2009 08:23,6,0.349163038,SND,UNAUTHORISED,BO-BO Confirmed,ANALYST,Future/Forward,Sales Credits,0,0,0,0,0,0,0,EL6,BL2,1,1364.28419
18052171,02/08/2013 00:10,2,0.007008805,15/06/2011 02:01,15,0.083977257,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,778.9229398
20837880,02/08/2013 03:26,2,0.142772564,03/04/2012 02:15,3,0.072758488,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL6,1,486.0494213
24961144,02/08/2013 06:22,2,0.23440091,22/05/2013 14:20,22,0.597142398,Bonds/Repos,MIDOFFICE,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,71.66829861
12004468,02/08/2013 13:25,2,0.524628165,16/08/2009 03:29,16,0.104911083,Derivatives,PROD CONTROLLER,BO Confirmed,ASSOCIATE,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,1447.414167
7791586,02/08/2013 13:30,2,0.562442754,24/05/2008 11:13,24,0.449513634,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,267941.5518,0,EL6,BL5,1,1896.094988
801405,02/08/2013 14:23,2,0.599145546,11/03/2006 09:06,11,0.378866642,Prime Services,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2701.22
1510621,02/08/2013 15:11,2,0.617341599,10/05/2006 18:26,10,0.768297495,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,241075.2433,0,EL6,BL2,1,2640.864363
9821714,02/08/2013 17:28,2,0.72807789,08/02/2009 17:25,8,0.72549885,Prime Services,PROD CONTROLLER,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,1,1636.002188
14148327,05/08/2013 01:08,5,0.036398583,21/03/2010 09:16,21,0.363755176,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL6,1,1232.661262
11019755,05/08/2013 04:11,5,0.174317233,29/05/2009 04:22,29,0.15156433,Derivatives,PROD CONTROLLER,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,1528.992199
5830305,05/08/2013 05:09,5,0.202074941,23/12/2007 10:06,23,0.420873644,Bonds/Repos,TECHSUPPORT,BO Confirmed,AMBA,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2051.793727
3858185,05/08/2013 05:13,5,0.199538837,24/04/2007 08:17,24,0.321766547,Prime Services,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL6,1,2294.872211
486709,05/08/2013 14:14,5,0.573443348,12/01/2006 02:23,12,0.067294702,SND,PROD CONTROLLER,BO-BO Confirmed,VICE PRINCIPAL,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL4,1,2762.493843
20928599,05/08/2013 14:18,5,0.571005725,14/04/2012 00:17,14,0.011801543,SND,TECHSUPPORT,BO-BO Confirmed,AMBA,Bond,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,254300.004,0,EL6,BL3,1,478.5842014
16279961,05/08/2013 16:28,5,0.685781873,25/12/2010 13:11,25,0.533812601,MM,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,257753.4257,0,EL1,BL5,1,954.1369097
12109698,05/08/2013 17:00,5,0.708407381,04/09/2009 15:09,4,0.631472734,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Valuation Group Request,0,0,0,0,0,212664.1022,0,EL6,BL6,1,1431.076933
11561525,05/08/2013 18:09,5,0.743826283,29/06/2009 01:01,29,0.040769965,MM,PROD CONTROLLER,BO Confirmed,DIRECTOR,Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1498.713773
22791358,06/08/2013 00:13,6,0.00896419,27/09/2012 18:24,27,0.733368458,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,312.2423843
1868842,06/08/2013 14:05,6,0.5796637,05/08/2006 18:28,5,0.769156077,Commodities,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL2,1,2557.817269
25202350,06/08/2013 17:30,6,0.72892319,08/06/2013 04:29,8,0.146767143,Derivatives,MIDOFFICE,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,59.54236111
20567505,07/08/2013 03:05,7,0.128234956,01/03/2012 15:10,30,0.631647607,MM,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL3,1,523.4964583
21398390,07/08/2013 04:29,7,0.146652558,13/04/2012 02:03,13,0.0815872,Rates,TECHSUPPORT,BO Confirmed,ANALYST,TotalReturnSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,481.1011806
9753866,07/08/2013 06:04,7,0.247006824,28/01/2009 02:05,28,0.079731894,Africa,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,TotalReturnSwap,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL6,BL2,1,1652.166065
4510289,07/08/2013 17:27,7,0.689387034,29/05/2007 19:10,29,0.784974137,Management/Other,TECHSUPPORT,BO Confirmed,AMBA,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2261.928414
25448663,08/08/2013 00:22,8,0.015375909,29/06/2013 02:23,29,0.06715999,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL6,1,39.91586806
15899865,08/08/2013 11:03,8,0.456042877,19/10/2010 14:11,19,0.590642371,Africa,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,1023.869329
10152704,08/08/2013 13:20,8,0.555404237,02/03/2009 16:01,2,0.666296122,Equity,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,250953.1685,0,EL1,BL2,1,1619.888021
589959,12/08/2013 00:25,12,0.017632944,13/02/2006 16:30,13,0.646178188,Rates,TECHSUPPORT,BO Confirmed,AMBA,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,2736.32978
26163726,12/08/2013 02:26,12,0.10131564,23/07/2013 11:18,23,0.470985893,SND,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,256124.0815,0,EL6,BL2,1,19.63047454
20389918,12/08/2013 09:29,12,0.355090722,31/01/2012 05:18,31,0.220541466,Derivatives,PROD ACCOUNTANT,BO Confirmed,ANALYST,Deposit,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL4,1,559.1742477
10146522,12/08/2013 15:25,12,0.607353611,28/02/2009 16:09,28,0.660649544,Derivatives,MIDOFFICE,BO-BO Confirmed,ANALYST,Swap,Portfolio Move / Restructure,0,0,0,0,0,0,0,EL6,BL1,1,1625.969502
9397848,13/08/2013 00:19,13,0.013307828,22/12/2008 05:23,22,0.224115203,Derivatives,PROD CONTROLLER,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,217058.4244,0,EL6,BL2,1,1694.788819
21711206,13/08/2013 04:01,13,0.165859427,15/06/2012 18:13,15,0.740772083,Equity,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL2,1,423.4082523
2127955,13/08/2013 09:05,13,0.371181957,12/09/2006 12:04,12,0.502751726,Management/Other,PROD CONTROLLER,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2526.876019
7786728,13/08/2013 09:11,13,0.367458491,28/05/2008 06:13,28,0.241279501,MM,TECHSUPPORT,BO Confirmed,ATS,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL5,1,1903.123391
24171857,13/08/2013 09:23,13,0.359229284,18/03/2013 11:10,18,0.451578068,Africa,PROD CONTROLLER,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL3,1,147.925706
16611859,13/08/2013 09:28,13,0.355817048,02/02/2011 16:06,2,0.670640658,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,922.7236806
12606377,13/08/2013 11:17,13,0.470328218,31/10/2009 10:29,31,0.396679094,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,AMBA,FRN,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,1,1382.033368
630242,13/08/2013 11:21,13,0.443885662,21/02/2006 05:13,21,0.217519388,Management/Other,PROD CONTROLLER,BO Confirmed,DIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL6,BL2,1,2730.255532
2140062,13/08/2013 15:16,13,0.636350023,17/09/2006 13:13,17,0.550439808,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,1,2522.085405
23588592,13/08/2013 15:20,13,0.610988886,20/01/2013 17:09,20,0.714546586,MM,TECHSUPPORT,BO Confirmed,ANALYST,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,204.9243981
1247517,13/08/2013 17:29,13,0.728270481,12/04/2006 04:11,12,0.158745916,MM,MIDOFFICE,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,2680.554086
5619958,14/08/2013 01:19,14,0.055054471,14/11/2007 17:04,14,0.705284624,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,267118.0569,0,EL6,BL4,1,2099.343681
3670097,14/08/2013 02:23,14,0.099498389,09/03/2007 14:17,9,0.59525901,Management/Other,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,246886.4732,0,EL1,BL6,1,2349.504248
19194029,14/08/2013 04:10,14,0.159418047,17/10/2011 07:12,17,0.299740028,Prime Services,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Repo/Reverse,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,666.8736574
22460696,14/08/2013 06:18,14,0.237382904,07/09/2012 03:21,7,0.110685637,Bonds/Repos,MIDOFFICE,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,267072.3337,0,EL1,BL2,1,341.1227662
23516995,14/08/2013 09:10,14,0.368195165,03/01/2013 15:09,3,0.631049498,MM,PROD CONTROLLER,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,1,222.7506366
26295218,15/08/2013 00:29,15,0.02043144,03/08/2013 15:17,3,0.613539886,Commodities,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,SecurityLoan,Acquirer,0,0,0,0,0,0,0,EL1,BL2,1,11.38327546
24585456,15/08/2013 07:13,15,0.282479572,16/04/2013 18:20,16,0.763947687,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,253530.9618,0,EL6,BL2,1,120.5369097
9326589,15/08/2013 08:28,15,0.31364051,16/11/2008 08:22,16,0.348687211,MM,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,FRA,Calendar Related,0,0,0,0,0,0,0,EL6,BL5,1,1733.004329
6172880,15/08/2013 09:17,15,0.363180752,11/12/2007 03:27,11,0.143529345,Prime Services,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,267116.5867,0,EL1,BL6,1,2074.242847
2361421,15/08/2013 15:15,15,0.614659683,29/10/2006 14:06,29,0.587510718,SND,MIDOFFICE,BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL4,1,2482.047986
22875833,15/08/2013 18:21,15,0.735084513,13/11/2012 12:14,13,0.509410539,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,CurrSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL1,BL2,1,275.2548843
14911131,16/08/2013 04:16,16,0.177583553,02/06/2010 15:28,2,0.605298847,Management/Other,UNAUTHORISED,BO Confirmed,VICE PRINCIPAL,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1170.533275
17009037,16/08/2013 04:26,16,0.184514718,23/02/2011 19:10,23,0.784502153,Africa,UNAUTHORISED,BO Confirmed,MNGDIRECTOR,Deposit,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL2,1,904.3860995
20869291,16/08/2013 06:22,16,0.234931716,06/04/2012 11:19,6,0.471736219,Prime Services,TECHSUPPORT,BO Confirmed,DIRECTOR,Bill,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL6,1,496.79375
8147554,16/08/2013 11:08,16,0.463587836,11/07/2008 05:02,11,0.209831824,Rates,PROD CONTROLLER,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,1,1862.254363
7883090,16/08/2013 11:16,16,0.446886329,04/06/2008 04:16,4,0.155277049,Rates,TECHSUPPORT,BO Confirmed,DIRECTOR,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,256915.2065,0,EL6,BL2,1,1899.291725
